id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
621736759798403072,621736759798403072,1437068569000.0,2015-07-16 10:42:49,-0700,,"Student council @iscbsc &amp; Junior GLsis are present @iscb board. Not perfect, not too bad @andrewsu @drugmonkeyblog @statesdj @aloraine205",en,[],[],245682624,245682624,Alfons_Valencia,AlfonsoValencia,4,10,https://twitter.com/Alfons_Valencia/status/621736759798403072,[],[],0,,False,1,0,1,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
621605542415499264,621473820101115904,1437037284000.0,2015-07-16 02:01:24,-0700,,"@andrewsu @drugmonkeyblog @statesdj @Alfons_Valencia @aloraine205 @iscb Too much work to do leadership right. Need to wait til ""established""",en,[],[],3115244716,3115244716,Dr_Occam,Dr. Occam,4,02,https://twitter.com/Dr_Occam/status/621605542415499264,[],[],0,,False,1,0,0,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
621574086167273473,621249472824258560,1437029785000.0,2015-07-15 23:56:25,-0700,,@statesdj @aloraine205 @andrewsu true. @Iscb was about to disappear when B Rost et al took over. Leadership &amp; finances &amp; org are key too.,en,[],[],245682624,245682624,Alfons_Valencia,AlfonsoValencia,3,23,https://twitter.com/Alfons_Valencia/status/621574086167273473,[],[],0,,False,1,0,0,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
621482762881536000,621480954595401728,1437008011000.0,2015-07-15 17:53:31,-0700,,@andrewsu @Alfons_Valencia @aloraine205 @iscb would be interesting to see follow up @sciencemagazine,en,[],[],390731779,390731779,statesdj,David States,3,17,https://twitter.com/statesdj/status/621482762881536000,[],[],0,,False,1,0,0,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
621480000953450496,621249472824258560,1437007353000.0,2015-07-15 17:42:33,-0700,,.@Alfons_Valencia @aloraine205 @andrewsu The Bamboo Ceiling is not a new issue. @ISCB can do better.  http://t.co/YtSO2dcxaw,en,[],[],390731779,390731779,statesdj,David States,3,17,https://twitter.com/statesdj/status/621480000953450496,['http://sciencecareers.sciencemag.org/career_magazine/previous_issues/articles/2009_05_29/science.opms.r0900072'],[],0,,False,1,0,0,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
621475099682582528,621473820101115904,1437006184000.0,2015-07-15 17:23:04,-0700,,"@andrewsu @statesdj @Alfons_Valencia @aloraine205 @iscb At the very least, decisions should have finances of students/ECR at the forefront.",en,[],[],10328012,10328012,hormiga,Terry McGlynn,3,17,https://twitter.com/hormiga/status/621475099682582528,[],[],0,,False,1,1,0,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
621474038372827136,621249472824258560,1437005931000.0,2015-07-15 17:18:51,-0700,,@Alfons_Valencia @aloraine205 @andrewsu @ISCB leadership needs to include young blood. We founded this when we were practically kids.,en,[],[],390731779,390731779,statesdj,David States,3,17,https://twitter.com/statesdj/status/621474038372827136,[],[],0,,False,0,2,0,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
621473833283911681,621249472824258560,1437005882000.0,2015-07-15 17:18:02,-0700,,.@Alfons_Valencia @aloraine205 @andrewsu @ISCB should promote up &amp; coming members. Acad soc leadership absolutely is a tenure consideration.,en,[],[],390731779,390731779,statesdj,David States,3,17,https://twitter.com/statesdj/status/621473833283911681,[],[],0,,False,0,1,0,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
621473441930170368,621249472824258560,1437005789000.0,2015-07-15 17:16:29,-0700,,".@Alfons_Valencia @aloraine205 @andrewsu Way too many of my cronies still in leadership in the @iscb If you have tenure, step aside.",en,[],[],390731779,390731779,statesdj,David States,3,17,https://twitter.com/statesdj/status/621473441930170368,[],[],0,,False,0,1,0,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
621433648458387456,621023855667122177,1436996302000.0,2015-07-15 14:38:22,-0700,,"Thanks @andrewsu good to see that @iscb @Alfons_Valencia owned the issue, called it out and is developing an action plan to address",en,[],[],1607703990,1607703990,Jenny_STEM,Jenny Martin,3,14,https://twitter.com/Jenny_STEM/status/621433648458387456,[],[],0,,False,1,0,0,,#ISMB2015 OR #ISMB15 OR @iscb,,,,,,,[],,,,
